1,2,3,4,5,6,7
-1.0729129166468325,0.36833421210670586,-0.26737113240406074,-0.27307951763540617,0.1907404588421858,-0.22286011473822448,-0.127858874724601
-0.33867232384570645,0.17443371407159391,-0.11873998197310615,-0.5429572179603502,0.4623467607234991,-0.28742721694619305,-0.16612204254404184
2.1281890162221835,0.03753086109532427,-0.3514246035837275,-0.46047687463884285,0.5896483683783939,-0.2640376657787982,0.04806159917588192
0.9796498614493717,0.43311640008473534,-1.0186466618432874,-0.7078910459059808,0.6109029535166622,-0.4305334558484566,0.2669269337543293
-0.9735174714646535,0.8450198388402511,-0.560904534301233,-0.3191145560970579,0.5397376847072007,-0.38259790252531845,0.20828307002197358
-1.234904378038558,1.5650414232392178,-0.20659356966606074,0.5578510602611242,0.4860017061315183,-0.3178882576032376,0.010819237416804338
0.0476670843960211,0.3355166817041157,-0.41428970794960635,0.1479851801120896,0.33950161350190095,-0.1401890060512015,0.13434722696331777
1.5663644404708372,-0.40698559194591893,-0.6381163037035698,-0.5308499075247589,0.13634984737594497,-0.09513856502671934,0.11790291000318624
1.2668008019170753,1.2761455667454247,-0.8141466441373947,0.13209358592038703,-0.03913025842245244,-0.2389077522608563,-0.14718963246990296
-0.6877551903693527,1.9326095276228912,-1.0682288355354126,0.5901976744589034,-0.03045091298964485,-0.15392878628999657,-0.10932820392999967
-1.6674549837596375,0.1384053415012766,-1.027068806511986,-0.35239653041690006,0.12753088808912702,-0.14074758118572372,-0.0339352728063637
-0.03543357496173438,-1.0062882059667573,-0.4368861123730573,-0.8886719872653058,0.037511550435490454,-0.17087287118740296,-0.025130067154790752
1.9062312082973842,-0.15919236999647093,-0.6503873594720224,-0.5391842334304181,-0.1840647262430322,-0.10097933871169983,0.00462388095986316
1.6057434472849863,0.6808247433467278,-1.3493462121999324,-0.17081132395392165,-0.2586811650790694,0.015207109025696297,-0.013496612932832604
-0.651501535046155,0.443934475291377,-1.4207769558824708,-0.31135956675213705,-0.030115503300485146,0.17751221449001311,0.08231212393268865
-1.2280552070275497,-0.2158605660643937,-1.0201238021529107,-0.3340727567979416,-0.01856166693946199,0.16737477588143668,-0.021062897789627624
0.26411066506877456,0.27414684393874583,-0.6342798225013667,0.06532290898041412,-0.28797158189260363,-0.03779635811442237,-0.19976624111372904
1.6219838081521027,0.5963284810254684,-0.3878287718618014,-0.13665931483705393,-0.5656866260624782,-0.028292496866815505,-0.27788971814864116
0.6537043524574921,0.25625512988366234,-0.5142579825091376,-0.6905600871154977,-0.626050563947402,-0.0736849327668603,-0.20632337779344992
-1.6918117434737991,0.05110416935480999,-0.6858410024878587,-0.7481173900353834,-0.5310730251819727,-0.21320050628874387,-0.026399217653319103
-2.3076882967045376,-0.02144144558191474,-0.29827185966153874,-0.3465220140514195,-0.5515487296021961,-0.21325386330765522,-0.014223554864607092
-0.34841979377674526,0.4434724008568262,0.06776633500835241,0.0050048145021552234,-0.3692229570224966,-0.24841871739057592,0.04610178223500776
1.6652283751790289,0.7770997755182119,-0.26382593212820094,0.10997123530619068,-0.40694366614077776,-0.19935369235396877,0.05284662969871955
1.2184768952360903,0.6956026229356972,-0.6198447024151994,-0.06445394215208708,-0.27894575403903193,0.011346479789895692,2.0259424340502497e-06
-0.4745289591009911,1.02425532398118,-0.4446308693398328,-0.0005799618109625363,-0.12395774318929832,0.16154541684298623,-0.22106333537145223
-1.1312402039069236,0.7506132047496515,-0.13476000263405796,0.5868991783344212,-0.19668430067747686,0.24213733264599543,-0.18020505489813107
0.2076099629479184,-0.7573365165983569,-0.0876675706064688,0.27688035720839727,-0.20157561367119145,0.19278066014741,0.05330225565376662
1.5498982686824885,-0.96992465065609,-0.2653650155175459,-0.19941731903519172,-0.46142150721410574,0.08664356488969001,0.04680203665983554
0.8448735027582437,-0.4094827391971718,-0.3986060093963534,-0.26368932295848607,-0.4845568582913564,-0.026345055496676744,0.0223508301280043
-1.08012214824624,-0.38889919480087487,-0.17958219276226414,-0.11140931602500119,-0.28940665852849473,0.021150338550511405,-0.07383136719799487
-1.4056570483395407,0.03981352558940122,0.05066916976155665,0.8077098745104099,-0.3969851501794978,0.07336448369359053,-0.21166854248056205
0.3670763969178343,-0.31168179903687354,0.18529749443665702,0.46366078638619473,-0.35868018540504965,-0.021748141328634965,-0.1713455632031683
1.9440954202051297,-0.08097991807252128,0.091233290953726,-0.10767641709470444,-0.21822282898363113,-0.06935313761844966,0.11251580739401272
1.4050062263373502,0.5072259207051344,-0.4469428620314412,0.0318836903560351,-0.2338133150835552,0.08666078245930497,0.23032079371227138
-0.642712406723393,0.5618121461734582,-0.5797785526650435,0.3364862823898426,-0.18266784294291036,0.2677785572852059,0.17790830037312183
-1.4540068548989713,-0.26090046371812803,-0.33843296139084866,0.2397199741387238,-0.32523449662829046,0.24299642647475006,0.2462086045668687
